CIN,COMPANY,AMOUNT,DISTRICT
U45202MH2001PLC132119,OBEROI MALL LIMITED,800000,MUMBAI CITY
U45202MH2008PTC177916,NEPTUNE ENCLAVE PRIVATE LIMITED,1000000,PANIPAT
U45202MP2006PTC027091,SRBH ENGINEERING & EQUIPMENT PRIVATE LIMITED,900000,CHANDRAPUR
U45202MP2006PTC027091,SRBH ENGINEERING & EQUIPMENT PRIVATE LIMITED,900000,CHANDRAPUR
U45202PN1994PTC077842,KUMAR PROPERTIES AND REAL ESTATE PRIVATE LIMITED,4600000,PUNE
U45202PN2001PTC016352,ROHAN BUILDERS AND DEVELOPERS PRIVATE LIMITED,400000,PUNE
U45202PN2003PLC018435,CITY CORPORATION LIMITED,4000000,PUNE
U45202PN2003PLC018435,CITY CORPORATION LIMITED,300000,PUNE
U45202PN2007PTC130008,SAMPADA REALITIES PRIVATE LIMITED,700000,PUNE
U45202PN2007PTC130008,SAMPADA REALITIES PRIVATE LIMITED,1400000,PUNE
U45203AP1986PLC006925,NAVAYUGA ENGINEERING COMPANY LIMITED,600000,UDUPI
U45203AP1986PLC006925,NAVAYUGA ENGINEERING COMPANY LIMITED,1500000,VISAKHAPATNAM
U45203AP1996PLC023529,KRISHNAPATNAM PORT COMPANY LIMITED,15400000,HYDERABAD
U45203AP1996PLC023529,KRISHNAPATNAM PORT COMPANY LIMITED,2000000,KOLKATA
U45203AP1998PLC029154,BSCPL INFRASTRUCTURE LIMITED,100000,CHENNAI
U45203DL1969PLC116581,USHA BRECO LIMITED,4400000,HARIDWAR
U45203DL1969PLC116581,USHA BRECO LIMITED,600000,HARIDWAR
U45203DL2006PTC149128,LLOYD HOUSING PRIVATE LIMITED,300000,EAST DELHI
U45203KA2001PLC028418,BANGALORE INTERNATIONAL AIRPORT LIMITED,7200000,BANGALORE RURAL
U45203KA2004PTC033457,OZONE PROPERTIES PRIVATE LIMITED,2300000,CHENNAI
U45203KA2005PTC036364,DHRUVDESH REALTY PRIVATE LIMITED,1500000,UTTARA KANNADA
U45203KL2012PLC031692,CIAL INFRASTRUCTURES LIMITED,1100000,KOZHIKODE
U45203MH1994PTC077075,MODERN ROAD MAKERS P LTD,5000000,JAUNPUR
U45203MH1994PTC077075,MODERN ROAD MAKERS P LTD,50000000,NASHIK
U45203MH1994PTC077075,MODERN ROAD MAKERS P LTD,200000,SINDHUDURG
U45203MH2001PLC163992,NORTH KARNATAKA EXPRESSWAY LIMITED,1800000,UDHAMPUR
U45203MH2004PTC147791,GATEWAY TERMINALS INDIA PRIVATE LIMITED,14100000,RAIGAD
U45203MH2008PLC183107,MAHINDRA BEBANCO DEVELOPERS LIMITED,1400000,NAGPUR
U45203MH2008PLC183107,MAHINDRA BEBANCO DEVELOPERS LIMITED,700000,NAGPUR
U45203MP1980PTC001674,AGARWAL FUEL CORPORATION PRIVATE LIMITED,2600000,CHURU
U45203MP1980PTC001674,AGARWAL FUEL CORPORATION PRIVATE LIMITED,2300000,INDORE
U45203MP1980PTC001674,AGARWAL FUEL CORPORATION PRIVATE LIMITED,1800000,INDORE
U45203MP2004SGC016758,MADHYA PRADESH ROAD DEVELOPMENT CORPORATION LIMITED,4900000,BHOPAL
U45203MP2004SGC016758,MADHYA PRADESH ROAD DEVELOPMENT CORPORATION LIMITED,1600000,SEHORE
U45203MP2004SGC016758,MADHYA PRADESH ROAD DEVELOPMENT CORPORATION LIMITED,1900000,SIDHI
U45203MP2005PLC017661,PATH ORIENTAL HIGHWAYS LIMITED,500000,PANIPAT
U45203PN2000PLC015630,MAHALAKSHMI INFRAPROJECTS LIMITED,1000000,KOLHAPUR
U45203PN2000PLC015630,MAHALAKSHMI INFRAPROJECTS LIMITED,1000000,KOLHAPUR
U45203PN2000PLC015630,MAHALAKSHMI INFRAPROJECTS LIMITED,400000,PUNE
U45203PN2001PLC149623,KARAD PROJECTS AND MOTORS LIMITED,100000,SATARA
U45203RJ1979SGC001853,RAJASTHAN STATE ROAD DEVELOPMENT AND CONSTRUCTION CORPORATION LIMITED,200000,BHARATPUR
U45203TN1999PTC042525,KHIVRAJ AUTOMOBILES AND INFRASTRUCTURE PRIVATE LIMITED,500000,CHENNAI
U45203TN1999PTC042525,KHIVRAJ AUTOMOBILES AND INFRASTRUCTURE PRIVATE LIMITED,500000,CHENNAI
U45203TN2005PTC058307,EXPRESS INFRASTRUCTURE PRIVATE LIMITED,1300000,CHENNAI
U45203TN2005PTC058307,EXPRESS INFRASTRUCTURE PRIVATE LIMITED,1700000,CHENNAI
U45203TN2005PTC058307,EXPRESS INFRASTRUCTURE PRIVATE LIMITED,600000,TIRUVANNAMALAI
U45203UR1988GOI009822,THDC INDIA LIMITED,16500000,DEHRADUN
U45203UR1988GOI009822,THDC INDIA LIMITED,139500000,TEHRI GARHWAL
U45203UR1988GOI009822,THDC INDIA LIMITED,259400000,TEHRI GARHWAL
U45204GJ2010PLC059226,ADANI INFRA (INDIA) LIMITED,3400000,AHMEDABAD
U45204GJ2010PLC059226,ADANI INFRA (INDIA) LIMITED,5100000,AHMEDABAD
U45204MH1993PLC071289,ABIL INFRAPROJECTS LIMITED,5600000,PUNE
U45205TN2004PTC069094,INTERNATIONAL SEAPORT DREDGING PRIVATE LIMITED,600000,CHENNAI
U45207MH1996PTC099333,KARAMTARA ENGINEERING PRIVATE LIMITED,600000,THANE
U45207TN1997PLC038219,COROMANDEL ELECTRIC COMPANY LIMITED,2500000,CHENNAI
U45208TN2013PTC090266,OLYMPIA TECH PARK (CHENNAI) PRIVATE LIMITED,7500000,CHENNAI
U45209DL2008PLC175321,DALMIA CEMENT EAST LIMITED,2100000,BOKARO
U45209DL2008PLC175321,DALMIA CEMENT EAST LIMITED,600000,BOKARO
U45209GJ2004PLC044779,DAHEJ SEZ LIMITED,2200000,BHARUCH
U45209KA2006PLC038590,MANGALORE SEZ LIMITED,2900000,DAKSHINA KANNADA
U45209MH2012PTC236134,PROMONT HILLTOP PRIVATE LIMITED,5000000,BANGALORE RURAL
U45209PN2006PLC022073,NANDED CITY DEVELOPMENT AND CONSTRUCTION COMPANY LIMITED,800000,PUNE
U45209RJ2005PLC021207,MAHINDRA WORLD CITY (JAIPUR) LIMITED,5700000,JAIPUR
U45209RJ2005PLC021207,MAHINDRA WORLD CITY (JAIPUR) LIMITED,2000000,UDAIPUR
U45209TG2001PLC037861,GANGAVARAM PORT LIMITED,8500000,VISAKHAPATNAM
U45209TN1998PLC040572,TAMIL NADU ROAD DEVELOPMENT COMPANY LIMITED,4600000,CHENNAI
U45209TN2006PTC058760,GKS TECHNOLOGY PARK PRIVATE LIMITED,5100000,CHENNAI
U45209TN2008PLC110322,DALMIA CEMENT EAST LIMITED,2100000,BOKARO
U45209TN2008PLC110322,DALMIA CEMENT EAST LIMITED,600000,BOKARO
U45300DL2007PTC167437,GUL PROPERTIES PRIVATE LIMITED,300000,NEW DELHI
U45300MH1942PLC003573,TATA HOUSING DEVELOPMENT COMPANY LIMITED,200000,AHMEDABAD
U45300MH1942PLC003573,TATA HOUSING DEVELOPMENT COMPANY LIMITED,1500000,ERNAKULAM
U45300MH1942PLC003573,TATA HOUSING DEVELOPMENT COMPANY LIMITED,2000000,GANDHINAGAR
U45300MH1942PLC003573,TATA HOUSING DEVELOPMENT COMPANY LIMITED,5700000,GURUGRAM
U45300MH1942PLC003573,TATA HOUSING DEVELOPMENT COMPANY LIMITED,11400000,NASHIK
U45300MH1942PLC003573,TATA HOUSING DEVELOPMENT COMPANY LIMITED,2400000,NORTH 24 PARGANAS
U45300MH1942PLC003573,TATA HOUSING DEVELOPMENT COMPANY LIMITED,400000,RAIGAD
U45300MH1942PLC003573,TATA HOUSING DEVELOPMENT COMPANY LIMITED,5600000,THANE
U45309KL1961SGC001937,KERALA STATE INDUSTRIAL DEVELOPMENT CORPN LTD,100000,PATHANAMTHITTA
U45309KL1961SGC001937,KERALA STATE INDUSTRIAL DEVELOPMENT CORPN LTD,100000,PATHANAMTHITTA
U45309KL1961SGC001937,KERALA STATE INDUSTRIAL DEVELOPMENT CORPN LTD,10800000,THIRUVANANTHAPURAM
U45309KL1961SGC001937,KERALA STATE INDUSTRIAL DEVELOPMENT CORPN LTD,900000,THIRUVANANTHAPURAM
U45309KL1961SGC001937,KERALA STATE INDUSTRIAL DEVELOPMENT CORPN LTD,2400000,THIRUVANANTHAPURAM
U45309KL1961SGC001937,KERALA STATE INDUSTRIAL DEVELOPMENT CORPN LTD,400000,THRISSUR
U45309KL1961SGC001937,KERALA STATE INDUSTRIAL DEVELOPMENT CORPN LTD,1200000,THRISSUR
U45309KL1961SGC001937,KERALA STATE INDUSTRIAL DEVELOPMENT CORPN LTD,400000,WAYANAD
U45309KL1961SGC001937,KERALA STATE INDUSTRIAL DEVELOPMENT CORPN LTD,400000,WAYANAD
U45400DL1990PLC042200,RAHEJA DEVELOPERS LIMITED,1800000,NEW DELHI
U45400DL2007GOI169232,IFCI INFRASTRUCTURE DEVELOPMENT LIMITED,1400000,JAIPUR
U45400DL2007PTC171508,EVALUESERVE SEZ (GURGAON) PRIVATE LIMITED,500000,NEW DELHI
U45400MH2007PTC176833,AGM INDIA ADVISORS PRIVATE LIMITED,1900000,PUNE
U45400MH2007PTC176833,AGM INDIA ADVISORS PRIVATE LIMITED,1700000,PUNE
U45400MH2007PTC176833,AGM INDIA ADVISORS PRIVATE LIMITED,1500000,PUNE
U45400MH2009PLC195605,TATA VALUE HOMES LIMITED,1200000,TIRUVALLUR
U45400MH2009PLC195605,TATA VALUE HOMES LIMITED,600000,TIRUVALLUR
U45400TG2007PLC053432,KMV PROJECTS LIMITED,100000,HYDERABAD
U45400TG2007PLC053432,KMV PROJECTS LIMITED,2300000,KRISHNA
U45400TG2007PLC053432,KMV PROJECTS LIMITED,9400000,VISAKHAPATNAM
U45400TG2008PLC057474,NCL WINTECH INDIA LIMITED,2000000,MEDAK
U45400TG2008PLC057474,NCL WINTECH INDIA LIMITED,400000,MEDAK
U45400WB2006PTC107215,SIDDHA REAL ESTATE DEVELOPMENT PVT LTD,700000,KOLKATA
U48985WB1992PLC095301,GREAT EASTERN ENERGY CORPORATION LIMITED,1500000,BANKURA
U50100GJ2006PTC058553,LANDMARK CARS PRIVATE LIMITED,800000,KHEDA
U50100MH1970PTC014595,SPACO TECHNOLOGIES (INDIA) PRIVATE LIMITED,2300000,JUNAGADH
U50100MH1970PTC014595,SPACO TECHNOLOGIES (INDIA) PRIVATE LIMITED,2000000,JUNAGADH
U50100MH1970PTC014595,SPACO TECHNOLOGIES (INDIA) PRIVATE LIMITED,1400000,PUNE
U50100MH1970PTC014595,SPACO TECHNOLOGIES (INDIA) PRIVATE LIMITED,1300000,PUNE
U50100MH1970PTC014595,SPACO TECHNOLOGIES (INDIA) PRIVATE LIMITED,200000,THANE
U50100MH1970PTC014595,SPACO TECHNOLOGIES (INDIA) PRIVATE LIMITED,200000,THANE
U50100MH2004PLC149214,ARKAY LOGISTICS LIMITED,11500000,SURAT
U50102KL1983PTC003741,POPULAR VEHICLES AND SERVICES PRIVATE LIMITED,1200000,THRISSUR
U50103TG2006PTC073037,HYUNDAI MOTOR INDIA ENGINEERING PRIVATE LIMITED,1300000,HYDERABAD
U50300PN1996PLC100600,PINNACLE INDUSTRIES LIMITED,1600000,JAIPUR
U50300TN1956PLC000758,GEORGE OAKES LIMITED,1200000,TIRUNELVELI
U50300TN1956PLC000758,GEORGE OAKES LIMITED,1000000,TIRUNELVELI
U50300TN1956PLC000758,GEORGE OAKES LIMITED,1500000,TIRUNELVELI
U50401TN2007PTC064840,RENAULT NISSAN TECHNOLOGY & BUSINESS CENTRE INDIA PRIVATE LIMITED,5600000,CHENNAI
U50401TN2007PTC064840,RENAULT NISSAN TECHNOLOGY & BUSINESS CENTRE INDIA PRIVATE LIMITED,15300000,CHENNAI
U51100MH1996PLC100126,CAPRICON REALTY LIMITED,1000000,BANASKANTHA
U51100MH1999PTC118805,PRISM ENTERPRISES PRIVATE LIMITED,1100000,NALANDA
U51100MH1999PTC118805,PRISM ENTERPRISES PRIVATE LIMITED,1100000,NALANDA
U51101DL1999PTC102039,OZONE OVERSEAS PRIVATE LIMITED,1000000,GURUGRAM
U51101DL1999PTC102039,OZONE OVERSEAS PRIVATE LIMITED,1500000,GURUGRAM
U51101MH1996PLC219948,VANDANA GLOBAL LIMITED,1500000,MAHASAMUND
U51101RJ1948PLC000752,UNIVERSAL TRADING CO.LTD.,700000,JAIPUR
U51101RJ1948PLC000752,UNIVERSAL TRADING CO.LTD.,2000000,JAIPUR
U51102DL1997PTC084253,MERCER CONSULTING (INDIA) PRIVATE LIMITED,2500000,FARIDABAD
U51102DL1997PTC084253,MERCER CONSULTING (INDIA) PRIVATE LIMITED,2700000,GURUGRAM
U51102DL1997PTC084253,MERCER CONSULTING (INDIA) PRIVATE LIMITED,1500000,NEW DELHI
U51103MH2007PTC168016,RELIANCE INDUSTRIES HOLDING PRIVATE LIMITED,500000,MUMBAI CITY
U51104RJ1985PTC003338,J.S.FOUR WHEEL MOTORS PRIVATE LIMITED,800000,ALWAR
U51109DL1999PTC099609,SARVASHAKTIMAN TRADERS PRIVATE LIMITED,900000,CHITTORGARH
U51109DL1999PTC099609,SARVASHAKTIMAN TRADERS PRIVATE LIMITED,1300000,CHITTORGARH
U51109DL1999PTC099609,SARVASHAKTIMAN TRADERS PRIVATE LIMITED,1300000,CHITTORGARH
U51109GA1963PTC000010,CHOWGULE INDUSTRIES PRIVATE LIMITED,1500000,PUNE
U51109GA1963PTC000010,CHOWGULE INDUSTRIES PRIVATE LIMITED,500000,PUNE
U51109GA1963PTC000010,CHOWGULE INDUSTRIES PRIVATE LIMITED,500000,PUNE
U51109GA1963PTC000010,CHOWGULE INDUSTRIES PRIVATE LIMITED,700000,SATARA
U51109GA1963PTC000010,CHOWGULE INDUSTRIES PRIVATE LIMITED,4400000,SOUTH GOA
U51109GA1963PTC000010,CHOWGULE INDUSTRIES PRIVATE LIMITED,4200000,SOUTH GOA
U51109GA1963PTC000010,CHOWGULE INDUSTRIES PRIVATE LIMITED,500000,SOUTH GOA
U51109KA2005PTC036095,INFLOW TECHNOLOGIES PRIVATE LIMITED,200000,BANGALORE RURAL
U51109KL1935PLC000024,A V THOMAS AND CO LTD,5800000,CHENNAI
U51109KL1935PLC000024,A V THOMAS AND CO LTD,1000000,KOLKATA
U51109MH1924PLC001107,GANNON DUNKERLEY AND COMPANY LIMITED,22700000,JHUNJHUNU
U51109MH1924PLC001107,GANNON DUNKERLEY AND COMPANY LIMITED,21800000,JHUNJHUNU
U51109MH1946PTC005235,ENGINEERING AND AGENCIES PVT LTD,5000000,MUMBAI CITY
U51109MH1946PTC005235,ENGINEERING AND AGENCIES PVT LTD,1700000,MUMBAI CITY
U51109TN1991PTC020387,SKILL LOTTO SOLUTIONS PRIVATE LIMITED,2800000,MUMBAI CITY
U51109WB1913PLC002404,TURNER MORRISON LTD,600000,NEW DELHI
U51109WB1913PLC002404,TURNER MORRISON LTD,600000,NEW DELHI
U51109WB1950PLC018728,ESSEL MINING & INDUSTRIES LTD.,22500000,GURUGRAM
U51109WB1981PTC034051,TOPSEL PVT LTD,100000,KOLKATA
U51109WB1981PTC034051,TOPSEL PVT LTD,200000,KOLKATA
U51109WB1982PLC034623,LIKHAMI COMMERCIAL CO. LTD,2200000,KOLKATA
U51109WB1993PLC058238,GAGAN FERROTECH LIMITED,2500000,HOWRAH
U51109WB1993PLC058238,GAGAN FERROTECH LIMITED,2300000,HOWRAH
U51109WB1995PTC072201,GANPATI INDUSTRIAL PVT LTD,100000,BANKURA
U51109WB1995PTC072201,GANPATI INDUSTRIAL PVT LTD,2400000,KOLKATA
U51109WB1995PTC072201,GANPATI INDUSTRIAL PVT LTD,2700000,KOLKATA
U51109WB1996PTC076537,PATTON DEVELOPERS PRIVATE LIMITED,2500000,BANGALORE RURAL
U51109WB1996PTC076537,PATTON DEVELOPERS PRIVATE LIMITED,2000000,JAIPUR
U51109WB1996PTC076537,PATTON DEVELOPERS PRIVATE LIMITED,6600000,JAIPUR
U51109WB1996PTC076537,PATTON DEVELOPERS PRIVATE LIMITED,15000000,KOLKATA
U51109WB1996PTC076537,PATTON DEVELOPERS PRIVATE LIMITED,200000,KOLKATA
U51109WB1996PTC078922,STARTRACK VINIMAY PVT LTD,500000,UDAIPUR
U51109WB1997PTC083994,BAJAJ POLYBLENDS PRIVATE LIMITED,200000,DATIA
U51109WB1997PTC083994,BAJAJ POLYBLENDS PRIVATE LIMITED,1500000,MUMBAI CITY
U51109WB1997PTC083994,BAJAJ POLYBLENDS PRIVATE LIMITED,700000,NAGPUR
U51209MH1982PTC027109,YOGESH AGENCIES AND INVESTMENTS PRIVATE LIMITED,2100000,BHARATPUR
U51209MH1982PTC027109,YOGESH AGENCIES AND INVESTMENTS PRIVATE LIMITED,2500000,KANPUR NAGAR
U51220MH1944PTC004124,THE ASSOCIATED AUTO PARTS PRIVATE LIMITED,100000,AHMEDABAD
U51220MH1944PTC004124,THE ASSOCIATED AUTO PARTS PRIVATE LIMITED,100000,AHMEDABAD
U51220MH1944PTC004124,THE ASSOCIATED AUTO PARTS PRIVATE LIMITED,200000,AHMEDABAD
U51220MH1944PTC004124,THE ASSOCIATED AUTO PARTS PRIVATE LIMITED,1200000,MUMBAI CITY
U51220MH1944PTC004124,THE ASSOCIATED AUTO PARTS PRIVATE LIMITED,1100000,MUMBAI CITY
U51220MH1995PLC084645,NIPUR CHEMICALS LIMITED,800000,AURANGABAD
U51220MH1995PLC084645,NIPUR CHEMICALS LIMITED,2800000,BANGALORE RURAL
U51220MH1995PLC084645,NIPUR CHEMICALS LIMITED,2000000,KOLKATA
U51225TN1993PTC026433,AVT MCCORMICK INGREDIENTS PRIVATE LIMITED,500000,CHENNAI
U51225TN1993PTC026433,AVT MCCORMICK INGREDIENTS PRIVATE LIMITED,200000,ERNAKULAM
U51228OR2000SGC006372,ODISHA STATE BEVERAGES CORPORATION LIMITED,400000,PURI
U51228OR2000SGC006372,ODISHA STATE BEVERAGES CORPORATION LIMITED,1000000,SAMBALPUR
U51228OR2000SGC006372,ODISHA STATE BEVERAGES CORPORATION LIMITED,200000,SAMBALPUR
U51311UR1998PLC001289,GENUS INNOVATION LIMITED,400000,JAIPUR
U51311UR1998PLC001289,GENUS INNOVATION LIMITED,1500000,MORADABAD
U51392KA1982PTC005086,BILL FORGE PRIVATE LIMITED,900000,BANGALORE RURAL
U51395MH2003PTC142173,MOBILE2WIN INDIA PRIVATE LIMITED,1400000,NEW DELHI
U51395MH2003PTC142173,MOBILE2WIN INDIA PRIVATE LIMITED,1400000,NEW DELHI
U51395RJ1981GOI002249,RAJASTHAN ELECTRONICS AND INSTRUMENTS LTD,200000,JAIPUR
U51395RJ1981GOI002249,RAJASTHAN ELECTRONICS AND INSTRUMENTS LTD,700000,JAIPUR
U51395RJ1981GOI002249,RAJASTHAN ELECTRONICS AND INSTRUMENTS LTD,3900000,JAIPUR
U51396MH1935PTC002419,INDIAN NATIONAL PRESS (BOMBAY) PRIVATE LIMITED,5000000,MUMBAI CITY
U51396MH1935PTC002419,INDIAN NATIONAL PRESS (BOMBAY) PRIVATE LIMITED,2500000,PUNE
U51396MH1935PTC002419,INDIAN NATIONAL PRESS (BOMBAY) PRIVATE LIMITED,11500000,PUNE
U51397DL1998PTC093307,MAGNET LABS PRIVATE LIMITED,2000000,NEW DELHI
U51397DL1998PTC093307,MAGNET LABS PRIVATE LIMITED,300000,SONIPAT
U51420MH1994PLC141533,NSIL EXPORTS LIMITED,2100000,DEHRADUN
U51420MH1994PLC141533,NSIL EXPORTS LIMITED,200000,INDORE
U51420MH1995PTC085262,PRAGYA EQUITIES PRIVATE LIMITED,100000,VALSAD
U51420MH1995PTC085262,PRAGYA EQUITIES PRIVATE LIMITED,100000,VALSAD
U51420OR2007PTC009696,FERRO TECH INDIA PRIVATE LIMITED,1100000,MUMBAI CITY
U51432RJ1955PTC001009,ASSOCIATED SOAP STONE DISTRIBUTING COMPANY PRIVATE LIMITED,1800000,JAIPUR
U51432RJ1955PTC001009,ASSOCIATED SOAP STONE DISTRIBUTING COMPANY PRIVATE LIMITED,400000,UDAIPUR
U51490MH1970GOI014733,THE COTTON CORPORATION OF INDIA LIMITED,1100000,ADILABAD
U51490MH1970GOI014733,THE COTTON CORPORATION OF INDIA LIMITED,100000,AURANGABAD
U51490MH1971GOI014733,THE COTTON CORPORATION OF INDIA LIMITED,1100000,ADILABAD
U51490MH1971GOI014733,THE COTTON CORPORATION OF INDIA LIMITED,100000,AURANGABAD
U51496MH1996PLC100815,VISWAAT CHEMICALS LIMITED,800000,THANE
U51496MH1996PLC100815,VISWAAT CHEMICALS LIMITED,400000,THANE
U51500MH1996PLC099082,RUCHI GLOBAL LIMITED,300000,INDORE
U51500MH1996PLC099082,RUCHI GLOBAL LIMITED,400000,INDORE
U51500MH1996PLC099082,RUCHI GLOBAL LIMITED,300000,INDORE
U51503DL1986PTC023886,AMBIENCE PRIVATE LIMITED,7000000,GURUGRAM
U51503DL1986PTC023886,AMBIENCE PRIVATE LIMITED,8200000,GURUGRAM
U51503DL1986PTC023886,AMBIENCE PRIVATE LIMITED,9700000,GURUGRAM
U51505DL2000PTC256047,EASTMAN AUTO & POWER LIMITED,1200000,GURUGRAM
U51507MH1995PTC089489,DELTA LENS PRIVATE LIMITED,1800000,MUMBAI CITY
U51900GJ1989PLC079501,GERMAN REMEDIES LIMITED,5100000,AHMEDABAD
U51900GJ1989PLC079501,GERMAN REMEDIES LIMITED,1800000,AHMEDABAD
U51900MH1950PTC008051,J V GOKAL AND COMPANY PRIVATE LIMITED,100000,KOLKATA
U51900MH1978PLC020222,MAHINDRA INTERTRADE LIMITED,3600000,NASHIK
U51900MH1990PTC056916,C M JAIN IMPEX AND INVESTMENTS PRIVATE LIMITED,3000000,MUMBAI CITY
U51900MH1990PTC056916,C M JAIN IMPEX AND INVESTMENTS PRIVATE LIMITED,3100000,PALI
U51900MH1990PTC056916,C M JAIN IMPEX AND INVESTMENTS PRIVATE LIMITED,1300000,SIROHI
U51900MH1992PTC065482,PAREKH INTEGRATED SERVICES PRIVATE LIMITED,2000000,BEED
U51900MH1992PTC065482,PAREKH INTEGRATED SERVICES PRIVATE LIMITED,500000,RAIGAD
U51900MH1994PLC078303,STCI FINANCE LIMITED,27100000,MUMBAI CITY
U51900MH1994PLC078303,STCI FINANCE LIMITED,500000,MUMBAI CITY
U51900MH1994PLC078303,STCI FINANCE LIMITED,300000,NASHIK
U51900MH1994PLC078303,STCI FINANCE LIMITED,100000,RATNAGIRI
U51900MH1994PTC077194,DACHSER INDIA PRIVATE LIMITED,200000,LATUR
U51900MH1996PLC104746,BHISHMA REALTY LIMITED,1800000,MUMBAI CITY
U51900MH1996PLC104746,BHISHMA REALTY LIMITED,200000,MUMBAI CITY
U51900MH1996PTC104216,AVEAN INTERNATIONAL PRIVATE LIMITED,200000,MUMBAI CITY
U51900MH1996PTC104216,AVEAN INTERNATIONAL PRIVATE LIMITED,400000,THANE
U51900MH2006PTC214277,A. K. CAPITAL FINANCE PRIVATE LIMITED,10000000,MUMBAI CITY
U51900TN2013PTC089319,JCEE MANUFACTURING AND SERVICES PRIVATE LIMITED,500000,CHENNAI
U51900TN2013PTC089319,JCEE MANUFACTURING AND SERVICES PRIVATE LIMITED,500000,CHENNAI
U51900WB2006PTC107247,JEKAY INTERNATIONAL TRACK PVT. LTD.,1600000,KOLKATA
U51900WB2006PTC107247,JEKAY INTERNATIONAL TRACK PVT. LTD.,1600000,KOLKATA
U51900WB2006PTC107247,JEKAY INTERNATIONAL TRACK PVT. LTD.,1000000,KOLKATA
U51909AP1954PLC000525,SREE AKKAMAMBA TEXTILES LTD,800000,VISAKHAPATNAM
U51909AP1954PLC000525,SREE AKKAMAMBA TEXTILES LTD,1600000,WEST GODAVARI
U51909DL1974PLC042836,RALSON (INDIA) LIMITED,100000,AMRITSAR
U51909DL1974PLC042836,RALSON (INDIA) LIMITED,600000,LUCKNOW
U51909DL1974PLC042836,RALSON (INDIA) LIMITED,12300000,LUDHIANA
U51909DL1974PLC042836,RALSON (INDIA) LIMITED,3600000,LUDHIANA
U51909DL1974PLC042836,RALSON (INDIA) LIMITED,800000,LUDHIANA
U51909DL1992PTC049978,CHANG YUN INDIA PRIVATE LIMITED,1500000,GURUGRAM
U51909DL1997PTC084471,SUMITOMO CORPORATION INDIA PRIVATE LIMITED,2400000,NEW DELHI
U51909DL2002PTC118226,CARGILL GLOBAL TRADING INDIA PRIVATE LIMITED,1000000,GURUGRAM
U51909DL2002PTC118226,CARGILL GLOBAL TRADING INDIA PRIVATE LIMITED,1500000,GURUGRAM
U51909DL2007PLC163438,VRS FOODS LIMITED,6300000,BULANDSHAHR
U51909DL2007PLC163438,VRS FOODS LIMITED,7600000,BULANDSHAHR
U51909DL2010FTC227827,MITSUBISHI ELECTRIC INDIA PRIVATE LIMITED,100000,PUNE
U51909GJ2002PTC041136,WELSPUN ENERGY PRIVATE LIMITED,100000,GAUTAM BUDDHA NAGAR
U51909GJ2002PTC041136,WELSPUN ENERGY PRIVATE LIMITED,700000,MUMBAI CITY
U51909GJ2002PTC041136,WELSPUN ENERGY PRIVATE LIMITED,14700000,VARANASI
U51909GJ2013PTC075961,ATHANAS ENTERPRISE PRIVATE LIMITED,3300000,AHMEDABAD
U51909KA1971PTC002124,NIRAYU PRIVATE LIMITED,1000000,VADODARA
U51909KA1993PLC014937,SYNGENE INTERNATIONAL LIMITED,900000,BANGALORE RURAL
U51909KA1993PLC014937,SYNGENE INTERNATIONAL LIMITED,1500000,BANGALORE RURAL
U51909KA1993PLC014937,SYNGENE INTERNATIONAL LIMITED,1600000,HYDERABAD
U51909KA1993PLC014937,SYNGENE INTERNATIONAL LIMITED,1100000,HYDERABAD
U51909KA2005PTC036601,S.J.S. ENTERPRISES PRIVATE LIMITED,3800000,BANGALORE RURAL
U51909KA2005PTC036601,S.J.S. ENTERPRISES PRIVATE LIMITED,1800000,BANGALORE RURAL
U51909KA2005PTC036601,S.J.S. ENTERPRISES PRIVATE LIMITED,500000,COIMBATORE
U51909KA2005PTC036601,S.J.S. ENTERPRISES PRIVATE LIMITED,1000000,JAIPUR
U51909KA2005PTC036601,S.J.S. ENTERPRISES PRIVATE LIMITED,500000,MADURAI
U51909KA2008PLC045558,SHELL MRPL AVIATION FUELS AND SERVICES LIMITED,1400000,BANGALORE RURAL
U51909MH1995PTC178545,ONTRACK SUPPLIERS PVT LTD,1200000,AJMER
U51909MH1996PTC140269,IREP CREDIT CAPITAL PRIVATE LIMITED,3000000,MUMBAI CITY
U51909MH1996PTC140269,IREP CREDIT CAPITAL PRIVATE LIMITED,2000000,MUMBAI CITY
U51909MH2005PTC157588,ED&F MAN COMMODITIES INDIA PRIVATE LIMITED,800000,THANE
U51909MH2009PLC268160,INDOSTAR CAPITAL FINANCE LIMITED,10200000,MUMBAI CITY
U51909MH2009PLC268160,INDOSTAR CAPITAL FINANCE LIMITED,4100000,PUNE
U51909MH2009PLC268160,INDOSTAR CAPITAL FINANCE LIMITED,5000000,PUNE
U51909MH2009PLC268160,INDOSTAR CAPITAL FINANCE LIMITED,5000000,PUNE
U51909MH2009PLC268160,INDOSTAR CAPITAL FINANCE LIMITED,2100000,THANE
U51909PN2004PTC019278,SANTULAN IMPEX PRIVATE LIMITED,400000,PUNE
U51909RJ1996PTC012568,MIRAJ PRODUCTS PRIVATE LIMITED,5100000,UDAIPUR
U51909UP1985PLC056366,AMRIT BANASPATI COMPANY LIMITED,400000,GHAZIABAD
U51909UP1985PLC056366,AMRIT BANASPATI COMPANY LIMITED,200000,GHAZIABAD
